1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.4351761048819113,0.4527168761496883,0.4295749373902644,0.43698871161082914,0.44690550786490835,0.4316569557422685,0.43817657257713816,0.43140693009522707,0.41614542658657705,0.4438285813159871,0.44891928175539025,0.44697679082706737,0.43759740905904726,0.4402283834782199,0.4549444719019097,0.4408195326745204,0.4473773903730626,0.41755606887828456,0.4482721673859176,0.44273929115359845,0.4480820280190242,0.4348464153082212,0.427868931102297,0.4517362641984138,0.4478867477202688,0.44676780774554087,0.44600805951490224,0.44778886595457296,0.44708192661820045,0.4354346675465561,0.434131627096642,0.43092811779505813,0.43535726274928627,0.43703150530290397,0.44927301338014797
0.4307331550199428,0.4527168761496884,0.4248827284923899,0.43220557456263126,0.44690550786490835,0.43165695574226853,0.43817657257713843,0.4314069300952271,0.4121120055800894,0.443828581315987,0.4464530500658604,0.44216766719359346,0.43115591527747377,0.44022838347821996,0.44992528264977905,0.4352327562024461,0.4397010675395954,0.41427568656247,0.4482721673859178,0.43489632690875923,0.4433594420014369,0.42426554557886353,0.4258341969720167,0.4438673822550409,0.44788674772026876,0.44676780774554087,0.44600805951490224,0.4434385022139231,0.4470819266182005,0.4354346675465561,0.43413162709664194,0.42782745268456035,0.4302992213581339,0.4308077131342315,0.44927301338014797
0.4307331550199427,0.4527168761496884,0.4248827284923899,0.43220557456263115,0.44690550786490846,0.42380038150540034,0.4289775348056342,0.4314069300952271,0.408057239588639,0.4357954752950324,0.4419718601767162,0.44216766719359346,0.4255626872810433,0.44022838347821974,0.4455129583069316,0.4225032953983476,0.43081693719413977,0.40552868238822914,0.44340185607895477,0.4257026326811551,0.4408320241993052,0.42426554557886353,0.4154802799436449,0.4398652677657502,0.4450077144120491,0.44676780774554087,0.4419308308444856,0.4434385022139231,0.4421765048613045,0.4268392259233339,0.4341316270966417,0.4278274526845603,0.42151823588033527,0.42701276659077103,0.4492730133801479
0.4269720102988518,0.4527168761496885,0.4248827284923901,0.4291213793919865,0.4469055078649085,0.4238003815054001,0.4238877498933142,0.43140693009522707,0.4051051992571453,0.43256840704749555,0.433376161018096,0.43855490953485876,0.4255626872810432,0.43618616123525483,0.44090540732168715,0.42250329539834763,0.43081693719413977,0.402401174736322,0.4384630980268086,0.4257026326811552,0.4408320241993052,0.42280438347495825,0.41548027994364484,0.4398652677657502,0.4450077144120491,0.4416300484650457,0.437589427480803,0.43984565278297977,0.44217650486130433,0.42319446842545094,0.4295140942895982,0.4222609070429036,0.4138587519562139,0.42346700481583394,0.44056086512816994
0.4269720102988517,0.4486057968781547,0.4248827284923899,0.42912137939198647,0.44690550786490846,0.4159576368111386,0.4238877498933142,0.4253721304567583,0.4051051992571453,0.4281737525337621,0.4241404313315004,0.4307484811270757,0.4220786276229857,0.4361861612352548,0.43558124466173187,0.4225032953983476,0.4283089660591758,0.402401174736322,0.43846309802680844,0.42570263268115527,0.4408320241993055,0.42280438347495836,0.41325136346982433,0.43444019165152403,0.43911362800700793,0.44163004846504567,0.4329156240748325,0.4347910624583081,0.44217650486130444,0.42319446842545083,0.42951409428959786,0.41273378466066685,0.40964995759393097,0.4148669482064018,0.43575232581040513
0.4269720102988518,0.4456858992217979,0.4248827284923899,0.4255601341864371,0.4469055078649084,0.4159576368111387,0.4238877498933142,0.41960599352337946,0.405105199257145,0.42817375253376205,0.4203853003480301,0.43074848112707576,0.42207862762298565,0.4325733666826192,0.43558124466173154,0.41913752365188706,0.4283089660591759,0.40240117473632203,0.43094823265824417,0.4257026326811552,0.43579971543783885,0.4228043834749582,0.41325136346982433,0.43056253753003465,0.43484008514755673,0.44163004846504567,0.42843180623784183,0.4299281450097982,0.4421765048613043,0.42319446842545105,0.42545628824561726,0.41273378466066696,0.40566578093183975,0.4148669482064018,0.43255699270523246
0.4269720102988519,0.4456858992217978,0.4248827284923898,0.42556013418643707,0.4382597044638164,0.410115313012505,0.41708701929391784,0.41960599352337946,0.40510519925714517,0.4281737525337621,0.410825139196496,0.4307484811270758,0.4220786276229857,0.428103618356571,0.42865142974217185,0.4191375236518871,0.4245098362843911,0.40240117473632214,0.43094823265824383,0.42182301592490884,0.43579971543783885,0.4184970716618281,0.4132513634698243,0.4305625375300346,0.4300132141892394,0.43186380077826536,0.4284318062378415,0.42524274240771537,0.4377177158134369,0.4231944684254508,0.4207316991943575,0.41273378466066696,0.40240021701707535,0.4109659382064614,0.4273329065621915
0.4269720102988519,0.440361328721103,0.421156502486732,0.4226818444081926,0.4365138888817089,0.41011531301250487,0.404900360588145,0.41483864519417324,0.4051051992571451,0.4281737525337621,0.40739511140810475,0.43074848112707637,0.4199894600997892,0.428103618356571,0.42865142974217185,0.4191375236518872,0.42450983628439093,0.4024011747363223,0.43094823265824383,0.4186490406358708,0.43123089928105285,0.4184970716618283,0.4084118115892241,0.42505379384182806,0.43001321418923927,0.427571407701675,0.4284318062378416,0.41549979290057104,0.4377177158134367,0.42319446842545083,0.4147886956590918,0.41273378466066707,0.40240021701707535,0.4010864908683296,0.4225976022063645
0.4188385996996878,0.4361820605919252,0.4160079530005012,0.4226818444081926,0.4365138888817087,0.3994535159560041,0.40490036058814527,0.3572237091077602,0.4051051992571451,0.4257507826455305,0.4073951114081046,0.42606363894821303,0.41219313811740693,0.42810361835657085,0.42180486013085183,0.4089544007611544,0.424509836284391,0.39623143456353893,0.42527330027986526,0.41522326183517033,0.43123089928105285,0.4134319227456919,0.4029211920488396,0.42505379384182795,0.42820297905043975,0.42757140770167484,0.42843180623784194,0.41253293755563175,0.4377177158134367,0.4231944684254506,0.4084429847133459,0.4070749097012587,0.3987409005366793,0.4010864908683295,0.41701156909900516
0.4188385996996879,0.4361820605919252,0.4104131740590029,0.4193137552251676,0.4351286165368685,0.39431461641420923,0.40027185656378766,0.3572237091077599,0.39922399720805435,0.4199250752179551,0.4025950850563346,0.4260636389482129,0.41219313811740704,0.4238246222456142,0.4163393708633658,0.4089544007611544,0.42175222934257944,0.3924670262573778,0.42178514420198365,0.3942528741237295,0.4241371164881878,0.4134319227456916,0.40292119204883947,0.4209218285724118,0.4282029790504395,0.4275714077016748,0.423702191767662,0.4091842190738309,0.4311657422510523,0.4145160141778195,0.4084429847133458,0.40707490970125876,0.3935514402912611,0.4010864908683295,0.4170115690990052
0.4188385996996878,0.4274869303951829,0.4088605007591264,0.41931375522516745,0.4351286165368683,0.387642580410994,0.40027185656378755,0.3572237091077599,0.39922399720805435,0.41417654220331124,0.39946672528753874,0.4216145835408778,0.41219313811740704,0.41856463135350097,0.40465579747115576,0.40347490215379206,0.4093181300437352,0.3880311818235551,0.4217851442019838,0.39425287412372945,0.41933775300638787,0.4134319227456916,0.39361247515718284,0.416585062372525,0.4282029790504396,0.4275714077016749,0.417835885201393,0.40918421907383107,0.4228333512514185,0.41235983242099666,0.4035927378257971,0.3960256724616372,0.3935514402912611,0.389514388739146,0.4022196334237564
