1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.4149296526201075,0.4139058622767592,0.41780172033344215,0.42123410579450515,0.40431941954891926,0.40592970089102504,0.4019737791618098,0.403521574923571,0.39591847207148534,0.40120759282979357,0.41437670090694906,0.41224625527991227,0.40795050644426,0.39962982760177757,0.40553553573449064,0.42939082275187945,0.4189198477524898,0.414037654897011,0.4129269084749075,0.4112710144654697,0.3971412466530189,0.41559246118157545,0.41908577347946313,0.4158224045995321,0.3935225387386761,0.4109687546577471,0.4085373222375538,0.412773124970109,0.4256333615659607,0.4127326740538312,0.4171396590623348
0.4162648842061715,0.41314645437272657,0.4121724549847458,0.42018322677965675,0.4021179693802213,0.40190989209808764,0.39886254823293765,0.39564518565501355,0.3901506242813945,0.40001386536825834,0.4097388741580291,0.4127519934290744,0.4015478604630157,0.39766633786580924,0.40169278691159055,0.4212369039907125,0.4140839105513027,0.40551677065292513,0.4112576579071277,0.402629312372866,0.39846592473887577,0.4151033935092165,0.41508447724421826,0.40433784061311767,0.3923826479861153,0.4082712806234177,0.4097693843923794,0.4153253324353499,0.415475400432383,0.4126308611444259,0.4119742868246348
0.4103958430286807,0.4141660229125687,0.4180698053783843,0.4093661639508749,0.3967484319514549,0.39623302292776696,0.39848830566458787,0.3890631058107836,0.3851683541485998,0.3943331971511945,0.40497434417977723,0.40630678077406795,0.4025292936086962,0.39681366218850195,0.40371488610413175,0.41727922655260896,0.402713557357711,0.39806455183115225,0.4099167704520694,0.4023855844693286,0.39557745614121986,0.4102308912794239,0.40938684292225486,0.400226766414297,0.3877384996364091,0.4042345423701151,0.4001956970032821,0.4096287342556298,0.4081097690805125,0.4121093103022782,0.4048667567231217
0.4103586385945781,0.40789080036711306,0.4175873575645102,0.4048995991655548,0.3942159836167866,0.39158896811061306,0.39109240982714,0.38690874608245057,0.3818702872275528,0.39502254068227655,0.3978877791754347,0.4036479803273665,0.39979791717892654,0.39365548576526366,0.40059901971355744,0.4099891423360116,0.3995816228110818,0.38800065083491386,0.40227622926491496,0.3984456232096777,0.38902997622491187,0.4027515437201534,0.40505782898548154,0.3943533062742821,0.38921864141948925,0.3982578986193403,0.4045037524013536,0.4113622051483719,0.4025449165054485,0.4115078600345839,0.3986261699973535
0.4124428004834723,0.40371973043367365,0.4171572035915097,0.4014900517989513,0.3889752034994467,0.38595779728063284,0.38723623669214907,0.38607017167964897,0.37851233788363603,0.3922178109235841,0.4000271370289255,0.40680461303271637,0.39794453846719063,0.386691327166912,0.39967503780600777,0.40852734679040015,0.3946282295011518,0.3797546758375646,0.4025745340585149,0.3935553896680986,0.3849852539266748,0.39355687109713233,0.3998860463800659,0.3909720912538625,0.3890707631027178,0.39370539513684555,0.39691601986420644,0.40807169318458536,0.4002393575313148,0.41036152916098195,0.3966652139530381
0.4079013766426492,0.3929979144873835,0.41525663942301855,0.3910896580250164,0.3843867986466022,0.37786012715517975,0.377976909484171,0.3828249977409078,0.3806463165785348,0.3904143139896002,0.39413964936360424,0.40710720978663983,0.39435330627428183,0.38269566900692026,0.40264775210437886,0.402692199529223,0.387282503474064,0.3772676559053167,0.4044039202747772,0.38228367584133005,0.3812905557498009,0.3870250570073757,0.395837455364706,0.3895405239528566,0.3826219269806803,0.3914125319345053,0.3954776317312661,0.4047804099448906,0.3931928750269173,0.404837034335704,0.3976953999491712
0.4002190147426843,0.3883710041429595,0.41048162931315124,0.3906924391728616,0.3748234016766718,0.3739002076861485,0.3820274317623032,0.3807432100803448,0.37609167954107753,0.3855275886041141,0.3894729554215724,0.4032480452261311,0.3937512611264393,0.38592003471746233,0.3962994134857907,0.4005463644138815,0.3839827662850861,0.3765308331553549,0.400821539020548,0.3850442116719549,0.38269832221584804,0.3878276195424261,0.39541326002148064,0.38182288370544437,0.38491336182075964,0.3837476903987218,0.388429669645541,0.3979078761533768,0.394344091616356,0.40009186228802496,0.3917908778302127
0.3953625993268554,0.37308891994276533,0.40323440627147905,0.3836143412770422,0.37182800904516744,0.3783661763518942,0.3792147712169587,0.37591956894202555,0.3774340930903686,0.38072670436059175,0.3864941758550378,0.4032384971913336,0.39233373281190537,0.38304333974944976,0.3928460630282779,0.39593983461593596,0.37579762107329484,0.38110924988394623,0.3949587538345849,0.38033719778001324,0.378004474935976,0.38616464595818706,0.3961860029341224,0.38098405063016816,0.3734127508404669,0.3777334648113913,0.3899521522002897,0.3992017902401481,0.3883278156367738,0.3975460986242079,0.392672930664367
0.3861428472309547,0.37441418918598834,0.40177935444027824,0.3749988647917317,0.36658200301786287,0.37297197269797744,0.3769428461766768,0.37890495687560455,0.3745107951255699,0.37750111681856535,0.3872604814079257,0.3985285861789558,0.3887788565225607,0.3758030293615889,0.39147472955979934,0.3914172788575717,0.37501210254849504,0.38407085107597166,0.3906663274085488,0.38560289648952034,0.37691190997603635,0.3842533135271303,0.39518293446767455,0.37643377003651446,0.37089824901510876,0.37611948476965557,0.38831746027109004,0.387783605321753,0.3810185404690142,0.39569530578239964,0.3876957372243298
0.3914803039966518,0.3750389417265437,0.39843937090139236,0.3671450267901682,0.36505487630125144,0.3682084101352069,0.37444085321934684,0.3789126403474659,0.37577358996282645,0.3741324117715544,0.38132631144436874,0.39432788689861437,0.3840079983211675,0.3721329901697283,0.38986391936062664,0.3869380443151432,0.3647207805619659,0.38243205628507143,0.3870013083963321,0.3826013385217449,0.3707578041479556,0.3833287879733906,0.3909850691385254,0.36901213198127264,0.36195459012913217,0.3735089880614471,0.382324355774813,0.3827104844569703,0.3723668977291388,0.3924384500840909,0.38743531659206226
0.3879893722346242,0.3656866797124409,0.39726703190125723,0.3582163013073631,0.3574122058895495,0.3677089578534605,0.3689056575013923,0.3698589293383926,0.3803256742490265,0.37237898965904564,0.3773559770139636,0.3862817437079582,0.3778811979538972,0.36745039157009346,0.3834083042326216,0.37829311647596103,0.3597655742696103,0.3727532053440335,0.3795667610966637,0.381877683000644,0.372293699513629,0.3773061804193241,0.3862958489674612,0.3717132910924994,0.36167619705934717,0.3711709762191204,0.3758661022156897,0.38169363632722997,0.3703788457438623,0.39310377413201353,0.3802543162259119
